Pattern-Name,time_window,abnormality_value,method,cost_sensitivity,valid_specificity,valid_sensitivity,valid_accuracy,valid_gmean,itest_specificity,itest_sensitivity,itest_accuracy,itest_gmean,btest_specificity,btest_sensitivity,btest_accuracy,btest_gmean
uptrend,100,0.53,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.9800000190734864,0.7745966911315918,1.0,0.621999979019165,0.8109999895095825,0.788669764995575
uptrend,100,0.83,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.83,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6800000071525574,0.984000027179718,0.8246211409568787,1.0,0.6620000004768372,0.8309999704360962,0.8136337995529175
uptrend,50,0.005,MRDS,False,0.9926315546035768,0.0599999986588954,0.9459999799728394,0.2440448552370071,0.9957894682884216,0.0,0.9459999799728394,0.0,0.9959999918937684,0.0140000004321336,0.5049999952316284,0.1180847138166427
uptrend,50,0.005,conventional,False,0.9947368502616882,0.0799999982118606,0.9490000009536744,0.2820973992347717,0.9978947639465332,0.0,0.9480000138282776,0.0,0.9980000257492064,0.0199999995529651,0.5090000033378601,0.141279861330986
uptrend,50,0.08,MRDS,False,1.0,0.7799999713897705,0.9890000224113464,0.8831760883331299,1.0,0.7400000095367432,0.9869999885559082,0.8602325320243835,1.0,0.7239999771118164,0.8619999885559082,0.8508818745613098
uptrend,50,0.08,conventional,False,1.0,0.800000011920929,0.9900000095367432,0.8944271802902222,1.0,0.7599999904632568,0.9879999756813048,0.87177973985672,0.9980000257492064,0.7739999890327454,0.8859999775886536,0.8788924813270569
uptrend,50,0.155,MRDS,False,1.0,0.8600000143051147,0.9929999709129332,0.9273618459701538,0.9989473819732666,0.8199999928474426,0.9900000095367432,0.9050617814064026,0.9980000257492064,0.843999981880188,0.9210000038146972,0.917775571346283
uptrend,50,0.155,conventional,False,0.9957894682884216,0.9399999976158142,0.9929999709129332,0.9674926400184632,1.0,0.6200000047683716,0.9810000061988832,0.7874007821083069,1.0,0.6159999966621399,0.8080000281333923,0.7848566770553589
downtrend,100,0.005,MRDS,True,0.8336842060089111,0.6000000238418579,0.8220000267028809,0.7072556018829346,0.796842098236084,0.6399999856948853,0.7889999747276306,0.7141280770301819,0.8199999928474426,0.5699999928474426,0.6949999928474426,0.6836665868759155
downtrend,100,0.005,conventional,True,0.7536842226982117,0.8600000143051147,0.7590000033378601,0.8050890564918518,0.7136842012405396,0.7200000286102295,0.7139999866485596,0.7168352007865906,0.7599999904632568,0.6639999747276306,0.7120000123977661,0.7103801369667053
downtrend,50,0.305,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000257492064,0.9919999837875366,0.9950000047683716,0.9949954748153688
downtrend,50,0.305,conventional,True,1.0,1.0,1.0,1.0,0.9989473819732666,1.0,0.9990000128746032,0.9994735717773438,1.0,0.9879999756813048,0.9940000176429749,0.9939818978309632
downtrend,50,0.38,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,50,0.38,conventional,True,1.0,1.0,1.0,1.0,1.0,0.9200000166893004,0.9959999918937684,0.9591662883758544,1.0,0.9639999866485596,0.9819999933242798,0.9818350076675416
downtrend,50,0.455,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,50,0.455,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9879999756813048,0.9940000176429749,0.9939818978309632
downtrend,50,0.53,MRDS,True,1.0,1.0,1.0,1.0,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,0.9959999918937684,0.9980000257492064,0.9979979991912842
downtrend,50,0.53,conventional,True,1.0,1.0,1.0,1.0,1.0,0.9399999976158142,0.996999979019165,0.9695359468460084,1.0,0.9520000219345092,0.9760000109672546,0.9757049083709716
downtrend,50,0.755,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,50,0.755,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,50,0.83,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,50,0.83,conventional,True,1.0,1.0,1.0,1.0,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,1.0,1.0,1.0
downtrend,100,0.08,MRDS,True,0.9747368693351746,1.0,0.9760000109672546,0.9872876405715942,0.9673684239387512,1.0,0.968999981880188,0.9835488796234132,0.972000002861023,0.9959999918937684,0.984000027179718,0.9839268326759338
downtrend,100,0.08,conventional,True,0.996842086315155,1.0,0.996999979019165,0.9984198212623596,0.9978947639465332,1.0,0.9980000257492064,0.9989468455314636,1.0,0.9959999918937684,0.9980000257492064,0.9979979991912842
downtrend,100,0.155,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000257492064,0.9990000128746032,0.9989995360374452
downtrend,100,0.155,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.305,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.305,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000257492064,0.9990000128746032,0.9989995360374452
downtrend,100,0.38,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.38,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8600000143051147,0.9929999709129332,0.9273618459701538,1.0,0.871999979019165,0.9359999895095824,0.9338093996047974
downtrend,100,0.455,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.455,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.53,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.53,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.755,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.755,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8199999928474426,0.99099999666214,0.9055384993553162,1.0,0.8220000267028809,0.9110000133514404,0.9066421389579772
downtrend,100,0.83,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.83,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8799999952316284,0.9940000176429749,0.9380831122398376,1.0,0.8199999928474426,0.9100000262260436,0.9055384993553162
downtrend,50,0.005,MRDS,True,0.6568421125411987,0.5400000214576721,0.6510000228881836,0.5955625176429749,0.6305263042449951,0.4199999868869781,0.6200000047683716,0.5146076679229736,0.6420000195503235,0.4679999947547912,0.5550000071525574,0.5481386780738831
downtrend,50,0.005,conventional,True,0.7294737100601196,0.6600000262260437,0.7260000109672546,0.6938679218292236,0.7684210538864136,0.2599999904632568,0.7429999709129333,0.4469781517982483,0.7419999837875366,0.2660000026226043,0.5040000081062317,0.4442656934261322
downtrend,50,0.08,MRDS,True,0.948421061038971,0.9399999976158142,0.9480000138282776,0.944201111793518,0.9536842107772828,0.8199999928474426,0.9470000267028807,0.884319543838501,0.9380000233650208,0.843999981880188,0.890999972820282,0.8897594809532166
downtrend,50,0.08,conventional,True,0.945263147354126,0.9800000190734864,0.9470000267028807,0.9624748826026917,0.9473684430122375,0.8600000143051147,0.9430000185966492,0.9026277661323548,0.944000005722046,0.9240000247955322,0.9340000152587892,0.9339464902877808
downtrend,50,0.155,MRDS,True,0.9652631282806396,0.959999978542328,0.9649999737739564,0.9626279473304749,0.9705263376235962,0.9399999976158142,0.968999981880188,0.9551411867141724,0.9739999771118164,0.9419999718666076,0.9580000042915344,0.957866370677948
downtrend,50,0.155,conventional,True,0.9894737005233764,0.9800000190734864,0.9890000224113464,0.9847254753112792,0.9978947639465332,0.8799999952316284,0.9919999837875366,0.9370951652526855,0.9959999918937684,0.8379999995231628,0.9169999957084656,0.9135907292366028
downtrend,100,0.005,MRDS,False,0.985263168811798,0.2199999988079071,0.9470000267028807,0.4655726552009582,0.9800000190734864,0.2199999988079071,0.9419999718666076,0.4643274545669555,0.984000027179718,0.1979999989271164,0.5910000205039978,0.4413977861404419
downtrend,100,0.005,conventional,False,0.975789487361908,0.3799999952316284,0.9459999799728394,0.6089335083961487,0.9747368693351746,0.2800000011920929,0.9399999976158142,0.522423505783081,0.9739999771118164,0.2720000147819519,0.6230000257492065,0.5147115588188171
downtrend,50,0.305,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9800000190734864,0.9900000095367432,0.9899495244026184
downtrend,50,0.305,conventional,False,1.0,1.0,1.0,1.0,1.0,0.800000011920929,0.9900000095367432,0.8944271802902222,1.0,0.8059999942779541,0.902999997138977,0.8977749943733215
downtrend,50,0.38,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000257492064,0.9990000128746032,0.9989995360374452
downtrend,50,0.38,conventional,False,1.0,1.0,1.0,1.0,1.0,0.4799999892711639,0.9739999771118164,0.6928203105926514,1.0,0.4539999961853027,0.7269999980926514,0.673795223236084
downtrend,50,0.455,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,50,0.455,conventional,False,1.0,1.0,1.0,1.0,1.0,0.699999988079071,0.9850000143051147,0.8366600275039673,1.0,0.6980000138282776,0.8489999771118164,0.8354639410972595
downtrend,50,0.53,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000257492064,0.9990000128746032,0.9989995360374452
downtrend,50,0.53,conventional,False,1.0,1.0,1.0,1.0,1.0,0.5799999833106995,0.9789999723434448,0.761577308177948,1.0,0.5419999957084656,0.7710000276565552,0.7362064719200134
downtrend,50,0.755,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,50,0.755,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6200000047683716,0.9810000061988832,0.7874007821083069,1.0,0.6700000166893005,0.8349999785423279,0.8185352683067322
downtrend,50,0.83,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,50,0.83,conventional,False,1.0,1.0,1.0,1.0,1.0,0.4399999976158142,0.972000002861023,0.6633249521255493,1.0,0.4699999988079071,0.7350000143051147,0.6855654716491699
downtrend,100,0.08,MRDS,False,1.0,0.8799999952316284,0.9940000176429749,0.9380831122398376,0.9989473819732666,0.9200000166893004,0.9950000047683716,0.9586613774299622,1.0,0.9160000085830688,0.9580000042915344,0.9570788741111756
downtrend,100,0.08,conventional,False,0.9989473819732666,0.959999978542328,0.996999979019165,0.9792800545692444,1.0,0.7400000095367432,0.9869999885559082,0.8602325320243835,1.0,0.6959999799728394,0.8479999899864197,0.8342661261558533
downtrend,100,0.155,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.155,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6200000047683716,0.9810000061988832,0.7874007821083069,1.0,0.5920000076293945,0.7960000038146973,0.7694153785705566
downtrend,100,0.305,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.305,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.9800000190734864,0.7745966911315918,1.0,0.6460000276565552,0.8230000138282776,0.8037412762641907
downtrend,100,0.38,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.38,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.9800000190734864,0.7745966911315918,1.0,0.6100000143051147,0.8050000071525574,0.7810249328613281
downtrend,100,0.455,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.455,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.9800000190734864,0.7745966911315918,1.0,0.6179999709129333,0.8090000152587891,0.7861297130584717
downtrend,100,0.53,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.53,conventional,False,1.0,1.0,1.0,1.0,1.0,0.5199999809265137,0.9760000109672546,0.7211102247238159,1.0,0.5120000243186951,0.7559999823570251,0.7155417799949646
downtrend,100,0.755,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.755,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.9800000190734864,0.7745966911315918,1.0,0.6039999723434448,0.8019999861717224,0.7771743535995483
downtrend,100,0.83,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
downtrend,100,0.83,conventional,False,1.0,1.0,1.0,1.0,1.0,0.4399999976158142,0.972000002861023,0.6633249521255493,1.0,0.4399999976158142,0.7200000286102295,0.6633249521255493
downtrend,50,0.005,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
downtrend,50,0.005,conventional,False,0.9821052551269532,0.1199999973177909,0.9390000104904176,0.3432967066764831,0.9936842322349548,0.0399999991059303,0.9459999799728394,0.199367418885231,0.9919999837875366,0.0120000001043081,0.5019999742507935,0.1091054528951644
downtrend,50,0.08,MRDS,False,0.9989473819732666,0.7599999904632568,0.9869999885559082,0.8713207840919495,1.0,0.7599999904632568,0.9879999756813048,0.87177973985672,1.0,0.7459999918937683,0.8730000257492065,0.8637129068374634
downtrend,50,0.08,conventional,False,0.9989473819732666,0.8600000143051147,0.9919999837875366,0.9268736243247986,0.9989473819732666,0.7200000286102295,0.9850000143051147,0.8480814099311829,1.0,0.7419999837875366,0.8709999918937683,0.8613942265510559
downtrend,50,0.155,MRDS,False,0.9989473819732666,0.8199999928474426,0.9900000095367432,0.9050617814064026,1.0,0.800000011920929,0.9900000095367432,0.8944271802902222,1.0,0.8059999942779541,0.902999997138977,0.8977749943733215
downtrend,50,0.155,conventional,False,0.996842086315155,0.9200000166893004,0.9929999709129332,0.9576506018638612,1.0,0.6200000047683716,0.9810000061988832,0.7874007821083069,1.0,0.6100000143051147,0.8050000071525574,0.7810249328613281
upshift,50,0.455,MRDS,True,0.7873684167861938,0.9200000166893004,0.7940000295639038,0.8511045575141907,0.7747368216514587,0.9200000166893004,0.7820000052452087,0.8442499041557312,0.7680000066757202,0.8740000128746033,0.8209999799728394,0.8192875385284424
upshift,50,0.455,conventional,True,0.8736842274665833,0.959999978542328,0.878000020980835,0.9158257246017456,0.9147368669509888,0.5799999833106995,0.8980000019073486,0.7283868193626404,0.9120000004768372,0.5820000171661377,0.746999979019165,0.7285492420196533
upshift,50,0.53,MRDS,True,0.8915789723396301,0.8399999737739563,0.8889999985694885,0.8654053211212158,0.8989473581314087,0.8199999928474426,0.8949999809265137,0.8585667014122009,0.8840000033378601,0.8140000104904175,0.8489999771118164,0.8482782244682312
upshift,50,0.53,conventional,True,0.8947368264198303,0.9200000166893004,0.8960000276565552,0.9072805047035216,0.8926315903663635,0.800000011920929,0.8880000114440918,0.8450475335121155,0.8939999938011169,0.7940000295639038,0.843999981880188,0.8425176739692688
upshift,50,0.605,MRDS,True,0.9200000166893004,0.9200000166893004,0.9200000166893004,0.9200000166893004,0.9084210395812988,0.8799999952316284,0.9070000052452089,0.8940975666046143,0.9160000085830688,0.8640000224113464,0.8899999856948853,0.8896201252937317
upshift,50,0.605,conventional,True,0.9557894468307496,0.9800000190734864,0.9570000171661376,0.9678190350532532,0.9747368693351746,0.7200000286102295,0.962000012397766,0.8377413749694824,0.9879999756813048,0.6639999747276306,0.8259999752044678,0.8099580407142639
upshift,50,0.905,MRDS,True,0.9399999976158142,1.0,0.9430000185966492,0.9695359468460084,0.9389473795890808,0.959999978542328,0.9399999976158142,0.9494153261184692,0.9240000247955322,0.9559999704360962,0.9399999976158142,0.9398638010025024
upshift,50,0.905,conventional,True,0.99052631855011,1.0,0.99099999666214,0.9952518939971924,0.9978947639465332,0.7599999904632568,0.9860000014305116,0.8708616495132446,0.9940000176429749,0.7480000257492065,0.8709999918937683,0.8622714281082153
upshift,50,0.98,MRDS,True,0.9821052551269532,0.9399999976158142,0.9800000190734864,0.9608219861984252,0.985263168811798,0.959999978542328,0.984000027179718,0.972549557685852,0.977999985218048,0.9340000152587892,0.9559999704360962,0.9557468295097352
upshift,50,0.98,conventional,True,0.9800000190734864,0.9800000190734864,0.9800000190734864,0.9800000190734864,0.9936842322349548,0.5600000023841858,0.972000002861023,0.7459645867347717,1.0,0.5820000171661377,0.7910000085830688,0.7628892660140991
upshift,50,1.13,MRDS,True,0.9831578731536864,1.0,0.984000027179718,0.991543173789978,0.9894737005233764,0.9800000190734864,0.9890000224113464,0.9847254753112792,0.9879999756813048,0.9760000109672546,0.9819999933242798,0.981981635093689
upshift,50,1.13,conventional,True,0.9978947639465332,0.9800000190734864,0.996999979019165,0.9889068603515624,0.996842086315155,0.5199999809265137,0.9729999899864196,0.719970703125,1.0,0.5479999780654907,0.7739999890327454,0.74027019739151
upshift,100,0.08,MRDS,True,0.5957894921302795,0.5199999809265137,0.5920000076293945,0.5566062331199646,0.6115789413452148,0.6399999856948853,0.6129999756813049,0.6256280541419983,0.6299999952316284,0.492000013589859,0.5609999895095825,0.5567405223846436
upshift,100,0.08,conventional,True,0.7431579232215881,0.5600000023841858,0.734000027179718,0.6451112031936646,0.7157894968986511,0.3600000143051147,0.6980000138282776,0.5076260566711426,0.7379999756813049,0.3779999911785126,0.5580000281333923,0.5281704068183899
upshift,100,0.155,MRDS,True,0.7115789651870728,0.699999988079071,0.7110000252723694,0.7057657241821289,0.6778947114944458,0.5600000023841858,0.671999990940094,0.6161339282989502,0.7020000219345093,0.5339999794960022,0.6179999709129333,0.6122646331787109
upshift,100,0.155,conventional,True,0.7400000095367432,0.800000011920929,0.7429999709129333,0.7694153785705566,0.7315789461135864,0.6399999856948853,0.7269999980926514,0.6842591166496277,0.722000002861023,0.5460000038146973,0.6340000033378601,0.6278630495071411
upshift,100,0.305,MRDS,True,0.7873684167861938,0.8399999737739563,0.7900000214576721,0.8132585287094116,0.7589473724365234,0.8399999737739563,0.7630000114440918,0.7984458804130554,0.7480000257492065,0.8859999775886536,0.8169999718666077,0.814081072807312
upshift,100,0.305,conventional,True,0.8810526132583618,0.8600000143051147,0.8799999952316284,0.8704626560211182,0.9200000166893004,0.5199999809265137,0.8999999761581421,0.6916646361351013,0.8840000033378601,0.5419999957084656,0.7129999995231628,0.6921907067298889
upshift,100,0.455,MRDS,True,0.9231578707695008,0.9200000166893004,0.9229999780654908,0.9215775728225708,0.9273684024810792,0.8199999928474426,0.921999990940094,0.8720332980155945,0.9300000071525574,0.8799999952316284,0.9049999713897704,0.904654622077942
upshift,100,0.455,conventional,True,0.930526316165924,0.9800000190734864,0.9330000281333924,0.95494282245636,0.9747368693351746,0.6399999856948853,0.9580000042915344,0.7898300886154175,0.9760000109672546,0.6800000071525574,0.828000009059906,0.8146655559539795
upshift,100,0.53,MRDS,True,0.9147368669509888,0.9399999976158142,0.9160000085830688,0.9272823929786682,0.9242105484008788,0.8999999761581421,0.9229999780654908,0.9120249152183532,0.9340000152587892,0.9139999747276306,0.9240000247955322,0.9239458441734314
upshift,100,0.53,conventional,True,0.9715789556503296,0.959999978542328,0.9710000157356262,0.9657720923423768,0.9884210228919984,0.5600000023841858,0.9670000076293944,0.7439864277839661,0.9919999837875366,0.5799999833106995,0.7860000133514404,0.7585248947143555
upshift,100,0.605,MRDS,True,0.969473659992218,0.959999978542328,0.968999981880188,0.9647251963615416,0.9705263376235962,0.8600000143051147,0.9649999737739564,0.913593292236328,0.9679999947547911,0.9120000004768372,0.9399999976158142,0.939582884311676
upshift,100,0.605,conventional,True,0.99052631855011,0.959999978542328,0.9890000224113464,0.9751437306404114,0.9978947639465332,0.5400000214576721,0.975000023841858,0.7340729832649231,0.9980000257492064,0.5080000162124634,0.753000020980835,0.7120281457901001
upshift,100,0.905,MRDS,True,0.9957894682884216,1.0,0.9959999918937684,0.9978924989700316,0.9936842322349548,1.0,0.9940000176429749,0.996837079524994,0.9980000257492064,0.972000002861023,0.9850000143051147,0.984914243221283
upshift,100,0.905,conventional,True,0.9926315546035768,1.0,0.9929999709129332,0.9963089227676392,0.9978947639465332,0.6600000262260437,0.9810000061988832,0.8115482330322266,1.0,0.593999981880188,0.796999990940094,0.7707139253616333
upshift,100,0.98,MRDS,True,0.9978947639465332,1.0,0.9980000257492064,0.9989468455314636,0.996842086315155,1.0,0.996999979019165,0.9984198212623596,0.9980000257492064,0.972000002861023,0.9850000143051147,0.984914243221283
upshift,100,0.98,conventional,True,1.0,1.0,1.0,1.0,0.9989473819732666,0.6399999856948853,0.9810000061988832,0.799578845500946,1.0,0.621999979019165,0.8109999895095825,0.788669764995575
upshift,100,1.13,MRDS,True,0.9989473819732666,1.0,0.9990000128746032,0.9994735717773438,1.0,1.0,1.0,1.0,1.0,0.9959999918937684,0.9980000257492064,0.9979979991912842
upshift,100,1.13,conventional,True,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,0.5,0.975000023841858,0.7071067690849304,1.0,0.4359999895095825,0.7179999947547913,0.6603029370307922
upshift,50,0.08,MRDS,True,0.6084210276603699,0.5600000023841858,0.6060000061988831,0.5837085843086243,0.6063157916069031,0.5600000023841858,0.6039999723434448,0.5826979279518127,0.6159999966621399,0.4519999921321869,0.5339999794960022,0.5276665091514587
upshift,50,0.08,conventional,True,0.7315789461135864,0.5400000214576721,0.722000002861023,0.6285321116447449,0.8315789699554443,0.2000000029802322,0.800000011920929,0.4078183174133301,0.8479999899864197,0.2000000029802322,0.5239999890327454,0.4118252098560333
upshift,50,0.155,MRDS,True,0.5726315975189209,0.6800000071525574,0.578000009059906,0.6240108013153076,0.5094736814498901,0.699999988079071,0.5189999938011169,0.5971863865852356,0.5220000147819519,0.6320000290870667,0.5770000219345093,0.5743727087974548
upshift,50,0.155,conventional,True,0.6231579184532166,0.7400000095367432,0.6290000081062317,0.6790705919265747,0.6842105388641357,0.4600000083446502,0.6729999780654907,0.5610141158103943,0.6840000152587891,0.4900000095367431,0.5870000123977661,0.5789300799369812
upshift,50,0.305,MRDS,True,0.8863157629966736,0.6200000047683716,0.8730000257492065,0.7412933111190796,0.8747368454933167,0.5600000023841858,0.859000027179718,0.6998947262763977,0.878000020980835,0.578000009059906,0.7279999852180481,0.7123791575431824
upshift,50,0.305,conventional,True,0.7947368621826172,0.8399999737739563,0.796999990940094,0.8170550465583801,0.8589473962783813,0.4399999976158142,0.8379999995231628,0.6147656440734863,0.8460000157356262,0.5400000214576721,0.6930000185966492,0.6758994460105896
upshift,50,0.455,MRDS,False,0.99052631855011,0.4799999892711639,0.9649999737739564,0.6895307302474976,0.9894737005233764,0.3400000035762787,0.9570000171661376,0.580018162727356,0.984000027179718,0.4560000002384186,0.7200000286102295,0.669853687286377
upshift,50,0.455,conventional,False,0.9936842322349548,0.5400000214576721,0.9710000157356262,0.73252272605896,0.9957894682884216,0.1800000071525573,0.9549999833106996,0.4233699440956116,0.9940000176429749,0.2419999986886978,0.6179999709129333,0.4904569089412689
upshift,50,0.53,MRDS,False,0.99052631855011,0.6200000047683716,0.972000002861023,0.7836621403694153,0.9884210228919984,0.6600000262260437,0.972000002861023,0.8076867461204529,0.9900000095367432,0.5720000267028809,0.781000018119812,0.7525157928466797
upshift,50,0.53,conventional,False,0.99052631855011,0.6600000262260437,0.9739999771118164,0.8085464835166931,0.9978947639465332,0.3600000143051147,0.9660000205039978,0.5993680953979492,0.9919999837875366,0.3580000102519989,0.675000011920929,0.5959329009056091
upshift,50,0.605,MRDS,False,0.9863157868385316,0.699999988079071,0.972000002861023,0.8309157490730286,0.9884210228919984,0.7599999904632568,0.9769999980926514,0.8667179346084595,0.9900000095367432,0.6639999747276306,0.8270000219345093,0.8107773661613464
upshift,50,0.605,conventional,False,0.99052631855011,0.7599999904632568,0.9789999723434448,0.8676404356956482,0.996842086315155,0.3799999952316284,0.9660000205039978,0.6154672503471375,1.0,0.4239999949932098,0.7120000123977661,0.6511527895927429
upshift,50,0.905,MRDS,False,0.9978947639465332,0.8399999737739563,0.9900000095367432,0.9155498743057252,0.9978947639465332,0.8999999761581421,0.9929999709129332,0.9476841688156128,1.0,0.8240000009536743,0.9120000004768372,0.9077444672584534
upshift,50,0.905,conventional,False,0.996842086315155,0.9800000190734864,0.9959999918937684,0.9883852005004884,1.0,0.4799999892711639,0.9739999771118164,0.6928203105926514,0.9980000257492064,0.4740000069141388,0.7360000014305115,0.6877877712249756
upshift,50,0.98,MRDS,False,0.9978947639465332,0.8999999761581421,0.9929999709129332,0.9476841688156128,0.9989473819732666,0.8399999737739563,0.99099999666214,0.916032612323761,0.9959999918937684,0.8240000009536743,0.9100000262260436,0.9059271216392516
upshift,50,0.98,conventional,False,0.9978947639465332,0.9399999976158142,0.9950000047683716,0.9685148596763612,1.0,0.4000000059604645,0.9700000286102296,0.6324555277824402,1.0,0.3840000033378601,0.6919999718666077,0.6196773052215576
upshift,50,1.13,MRDS,False,1.0,0.8799999952316284,0.9940000176429749,0.9380831122398376,0.9989473819732666,0.9200000166893004,0.9950000047683716,0.9586613774299622,0.9980000257492064,0.906000018119812,0.9520000219345092,0.9508880376815796
upshift,50,1.13,conventional,False,0.9989473819732666,0.959999978542328,0.996999979019165,0.9792800545692444,1.0,0.5199999809265137,0.9760000109672546,0.7211102247238159,1.0,0.5320000052452087,0.765999972820282,0.7293832898139954
upshift,100,0.08,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
upshift,100,0.08,conventional,False,0.959999978542328,0.1000000014901161,0.9169999957084656,0.3098386526107788,0.951578974723816,0.0399999991059303,0.906000018119812,0.1950978189706802,0.949999988079071,0.0560000017285347,0.503000020980835,0.2306512594223022
upshift,100,0.155,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
upshift,100,0.155,conventional,False,0.9873684048652648,0.2199999988079071,0.9490000009536744,0.4660697877407074,0.985263168811798,0.0799999982118606,0.9399999976158142,0.2807508707046509,0.977999985218048,0.096000000834465,0.5370000004768372,0.306411474943161
upshift,100,0.305,MRDS,False,0.9915789365768432,0.4799999892711639,0.9660000205039978,0.6898970007896423,0.9894737005233764,0.2800000011920929,0.9539999961853028,0.526357889175415,0.9860000014305116,0.3740000128746032,0.6800000071525574,0.6072593927383423
upshift,100,0.305,conventional,False,0.9894737005233764,0.6200000047683716,0.9710000157356262,0.7832456231117249,0.9947368502616882,0.1599999964237213,0.953000009059906,0.3989459574222564,0.9879999756813048,0.257999986410141,0.6230000257492065,0.5048801302909851
